,alpha,subset,alpha_sim,alpha_sep,alpha_sim_err,alpha_sep_err,beta,beta_sim,beta_sep,beta_sim_err,beta_sep_err,gamma,gamma_sim,gamma_sep,gamma_sim_err,gamma_sep_err,sig_int,sig_int_sim,sig_int_sep,sig_int_sim_err,sig_int_sep_err
0,0.08,lowz,0.07999999999974294,0.08937716681470333,0.0,0.0,3.5,3.500000000029367,3.560841207566297,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.10000000000313847,-0.04820201161944586,0.0,6.938893903907228e-18,0.0,3.099246856467e-12,0.01895707208858211,0.0,3.469446951953614e-18
1,0.08,DES,0.0799999452344896,0.10572633652210474,1.3877787807814457e-17,1.3877787807814457e-17,3.5,3.500001432332807,3.4460235145381706,0.0,0.0,-0.1,-0.09999989251454723,-0.07676026363278116,0.0,0.0,0.0,1.5945689114141416e-07,0.021070155412142192,2.6469779601696886e-23,0.0
2,0.08,PS1,0.08000000000082036,0.09219288394825607,0.0,1.3877787807814457e-17,3.5,3.499999999996892,3.4452833926641278,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.09999999999883283,-0.08997244499398832,1.3877787807814457e-17,1.3877787807814457e-17,0.0,8.402441605735908e-13,0.01160535762381381,1.0097419586828951e-28,1.734723475976807e-18
3,0.08,SDSS,0.07999999999978014,0.09010696856844891,0.0,0.0,3.5,3.5000000000074594,3.489127360145151,8.881784197001252e-16,0.0,-0.1,-0.10000000000035097,-0.0807621237228875,0.0,0.0,0.0,6.182316272291958e-13,0.01166817606170215,0.0,1.734723475976807e-18
4,0.08,SNLS,0.08000000000010304,0.09780516418325488,0.0,1.3877787807814457e-17,3.5,3.500000000001894,3.450337896384064,4.440892098500626e-16,0.0,-0.1,-0.10000000000044836,-0.08770176916482479,1.3877787807814457e-17,1.3877787807814457e-17,0.0,3.0062316399159854e-13,0.01524744589163105,5.048709793414476e-29,0.0
5,0.08,lowz,0.08096008408370825,0.09058122432273873,0.004217883136205844,0.003954249341021168,3.5,3.4976141382319947,3.5600383012991035,0.04434053977561129,0.0451421347080263,-0.1,-0.10260178185304192,-0.04945612281079421,0.012038497438602839,0.005802797934179349,0.05,0.048796238908394365,0.05259892174884618,0.004123842215458397,0.00386711227166379
6,0.08,DES,0.07977024544999595,0.10540045072047854,0.0034989523117251414,0.0031639183967371,3.5,3.501582916984852,3.4478068079915967,0.03530937812405441,0.03564616506827935,-0.1,-0.09962601119678835,-0.07647327129526359,0.006438580850368673,0.004942271491769982,0.05,0.04988214386316251,0.054145372173362946,0.003168114278266191,0.00300370819904997
7,0.08,PS1,0.07932258041372878,0.09139567395921916,0.003644159554986115,0.0036426317314375086,3.5,3.4977098056632805,3.443530767982531,0.033530552654697086,0.03325091897479747,-0.1,-0.09901753839946496,-0.08908850027083055,0.006717153116083119,0.006043586892579,0.05,0.04999507146656448,0.051305714458573445,0.002328829104146653,0.0023049641303476923
8,0.08,SDSS,0.0804927897807316,0.09057613576935289,0.0024157538819014348,0.0023696841215017014,3.5,3.5119395116143135,3.5010922839105003,0.03880945061474261,0.03884799422631111,-0.1,-0.09976627433102563,-0.08057336190872885,0.00721644481978865,0.005828154093746663,0.05,0.04915157496540652,0.050520269245455524,0.0019394160951339645,0.0018869871537202268
9,0.08,SNLS,0.07969079837200747,0.09733282727763103,0.0038185920400346527,0.0036895204208962583,3.5,3.4986858324034547,3.449478745150131,0.036421732322801256,0.036084265925918534,-0.1,-0.09908377549328282,-0.0868982240627252,0.007735977778324113,0.0067845893738037785,0.05,0.049205764942386196,0.05149196023336211,0.002741000486356304,0.002633190373450906
10,0.08,lowz,0.08037214589383217,0.09013046653705585,0.010272994470357493,0.00976013277261566,3.5,3.5119759413637217,3.5752901623272804,0.11350237599063402,0.1062390974345715,-0.1,-0.10406470137532356,-0.05016127944904606,0.028953432524403435,0.013956136909690805,0.1,0.09824037255377512,0.10036301455888172,0.007010870213144395,0.006847882830568701
11,0.08,DES,0.08008147203118385,0.10487116352871415,0.009020413864298414,0.008084925188941426,3.5,3.4929070047435125,3.4408943776701517,0.09113497522679526,0.09060170444614114,-0.1,-0.09635887722956663,-0.07396541077696862,0.01246755124571535,0.009570124615133747,0.1,0.09914201039318153,0.10123222485277986,0.005165038080491444,0.005192743341780732
12,0.08,PS1,0.07948821238474024,0.09142407005265353,0.005761230705708564,0.00584010150471301,3.5,3.5102839745064705,3.456720794538709,0.07416227898674112,0.07416777786195806,-0.1,-0.09789199764821771,-0.0880758237374374,0.009888970216500226,0.008897348288539598,0.1,0.098224866177035,0.09888716301350192,0.003985074522815642,0.003964482858345067
13,0.08,SDSS,0.07779140170009524,0.08793090338330294,0.00644993539181005,0.006190054069752229,3.5,3.493620865364036,3.482713227792228,0.0785812876090125,0.0782851096298604,-0.1,-0.10032188795773926,-0.08102208727332888,0.013674526959361374,0.01104383838138913,0.1,0.0995214838710395,0.10022196949401063,0.003499495901173157,0.003449508893696082
14,0.08,SNLS,0.08049378340863064,0.09838883655953812,0.007451765995557016,0.007552930962431839,3.5,3.5208659417545016,3.470953120132802,0.08345660261702981,0.08223357103634692,-0.1,-0.10050484773223298,-0.08814452955739605,0.014084944813759874,0.012352745787498816,0.1,0.09935816231742381,0.10056327949969164,0.004794693762096889,0.004637930917081779
15,0.08,lowz,0.08000000000034546,0.07999999999999428,0.0,1.3877787807814457e-17,3.5,3.499999999966497,3.499999999999854,0.0,0.0,0.0,-2.312816604899126e-12,-3.191495624171359e-14,0.0,0.0,0.0,3.0636096547877185e-12,1.6783289388143054e-14,0.0,0.0
16,0.08,DES,0.07999994620424083,0.08000000000033625,0.0,0.0,3.5,3.5000014254132275,3.5000000000001528,4.440892098500626e-16,4.440892098500626e-16,0.0,1.0655102058998445e-07,2.866511869805941e-13,0.0,0.0,0.0,1.5822620125729895e-07,2.6705162147146423e-13,0.0,5.048709793414476e-29
17,0.08,PS1,0.08000000000007627,0.07999999999996825,0.0,0.0,3.5,3.499999999998491,3.5000000000000635,4.440892098500626e-16,4.440892098500626e-16,0.0,1.0253603521803711e-13,-1.1185016538529824e-14,0.0,1.5777218104420236e-30,0.0,1.545558551105317e-13,2.725323670217282e-14,2.524354896707238e-29,3.1554436208840472e-30
18,0.08,SDSS,0.07999999999962518,0.08000000000000014,0.0,0.0,3.5,3.5000000000251594,3.5000000000000004,0.0,0.0,0.0,-1.3929413178459527e-12,-1.3624807300901166e-16,0.0,2.465190328815662e-32,0.0,2.024869988483362e-12,1.4342848677050605e-15,0.0,1.9721522630525295e-31
19,0.08,SNLS,0.08000000000032542,0.07999999999999413,0.0,0.0,3.5,3.500000000001507,3.500000000001273,4.440892098500626e-16,0.0,0.0,-2.152167333235866e-13,-1.6545538966139002e-14,0.0,0.0,0.0,3.5652180924053293e-13,1.0804166459747781e-13,0.0,1.262177448353619e-29
20,0.08,lowz,0.0800863913510213,0.08014577507816215,0.004118419569076626,0.003981357818106294,3.5,3.506079638135266,3.5064649333715696,0.04928687821352106,0.04949652155137219,0.0,-0.0006332800543846506,-0.00030525372540541105,0.013648009411383685,0.006578615082252448,0.05,0.04882986598360763,0.04889838828906261,0.0031215410494981302,0.0031234268524985153
21,0.08,DES,0.08042974453568368,0.08001943508559521,0.004010175286933007,0.0034340201151308505,3.5,3.501971987647627,3.502831545983211,0.03730313757493014,0.03790780231189416,0.0,0.0015952160989572061,0.0012244102778362056,0.007030832900053749,0.005396885711280185,0.05,0.049141196929421926,0.04916476986508111,0.002647823846823662,0.0026459660902264934
22,0.08,PS1,0.0803221375986719,0.08017568065520747,0.0040068722093525785,0.0038780758033669866,3.5,3.496656467755489,3.4973137057887493,0.03295254100766591,0.032952278887315445,0.0,0.0012011673704179424,0.0010807196516964828,0.005771429568419012,0.005192696293881543,0.05,0.04983561253501549,0.04984031652082584,0.0017320297389449737,0.0017317940275376749
23,0.08,SDSS,0.08009233942917877,0.07999685469674174,0.002622976132144293,0.0026257738230208113,3.5,3.498936393527475,3.4990391118752098,0.040048821972823015,0.040023166393173826,0.0,0.0009447415590419328,0.0007629933467549199,0.005955172947699171,0.004809524143810077,0.05,0.04971986296647276,0.04972484068100993,0.002014917246824668,0.0020149109737617704
