,alpha,subset,alpha_sim,alpha_sep,alpha_sim_err,alpha_sep_err,beta,beta_sim,beta_sep,beta_sim_err,beta_sep_err,gamma,gamma_sim,gamma_sep,gamma_sim_err,gamma_sep_err,sig_int,sig_int_sim,sig_int_sep,sig_int_sim_err,sig_int_sep_err
0,0.17,lowz,0.16999999999886495,0.17937716681457228,0.0,2.7755575615628914e-17,3.0,2.9999999999985794,3.0608412075659546,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.10000000000024876,-0.048202011619629344,1.3877787807814457e-17,6.938893903907228e-18,0.0,1.25717468460396e-12,0.018957072088481977,0.0,0.0
1,0.17,DES,0.16999993528935226,0.19572633652258076,2.7755575615628914e-17,0.0,3.0,3.0000016801095755,2.9460235145375413,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.09999987069840292,-0.07676026363226775,1.3877787807814457e-17,0.0,0.0,1.8821438320498415e-07,0.02107015541252499,0.0,3.469446951953614e-18
2,0.17,PS1,0.17000000000058768,0.18219288394832436,0.0,2.7755575615628914e-17,3.0,2.9999999999969287,2.9452833926627573,0.0,0.0,-0.1,-0.09999999999905551,-0.08997244499408362,0.0,1.3877787807814457e-17,0.0,6.539891449714555e-13,0.01160535762390709,1.0097419586828951e-28,3.469446951953614e-18
3,0.17,SDSS,0.16999999999998072,0.1801069685685621,0.0,0.0,3.0,3.0000000000010054,2.9891273601459165,8.881784197001252e-16,0.0,-0.1,-0.0999999999999196,-0.08076212372272984,0.0,0.0,0.0,9.039679220484319e-14,0.011668176061811999,0.0,1.734723475976807e-18
4,0.17,SNLS,0.16999999999964577,0.18780516418335302,5.551115123125783e-17,2.7755575615628914e-17,3.0,3.000000000000343,2.9503378963843834,0.0,4.440892098500626e-16,-0.1,-0.09999999999941622,-0.08770176916478571,0.0,1.3877787807814457e-17,0.0,4.884765462623165e-13,0.01524744589170297,0.0,1.734723475976807e-18
5,0.17,lowz,0.17007581592597362,0.1794877144720874,0.0009337868890958858,0.0008528097169442747,3.0,3.0010949747206253,3.062161529724021,0.01017849839654259,0.010004686587727457,-0.1,-0.1003703861985829,-0.048380545218171644,0.002847075361378897,0.0013723475966513595,0.01,0.00983895136791486,0.0214270900444986,0.0005443651021982255,0.0005568122604403938
6,0.17,DES,0.16994349945109644,0.19566852111210614,0.0011661327179206872,0.0010413854653473172,3.0,3.0005961614281373,2.9466208905130404,0.009352966460179196,0.009462096602511134,-0.1,-0.0999945082547939,-0.07675614739436563,0.0016727087621525758,0.0012839755899363044,0.01,0.009808393518259087,0.023245448621436293,0.0005095201674954216,0.0003759854897668026
7,0.17,PS1,0.16985502015945764,0.1820484376688204,0.0009136609958187453,0.0009203964037829276,3.0,3.0001865072200546,2.945467505481791,0.00615069437749574,0.006074032078190324,-0.1,-0.10000437600497401,-0.08997638219281465,0.0012200527137326636,0.0010977112568427438,0.01,0.009891114898744073,0.015253089862975154,0.00045492604489460884,0.00031705338030804317
8,0.17,SDSS,0.16999975663358946,0.18011031266724686,0.0005807930050423589,0.0005658535350177798,3.0,2.9995435578962657,2.9886670588004,0.007642917008421481,0.0076607887632004976,-0.1,-0.10003549496653381,-0.08079079021136751,0.0012938504243786273,0.0010449410805688688,0.01,0.00989968028336839,0.015308152124651073,0.0003365316544154066,0.0002078300040254729
9,0.17,SNLS,0.17000851314009705,0.18784699374629799,0.000712694907899876,0.0006966584512738742,3.0,2.998772526293431,2.9490174966214466,0.00660348900594867,0.006634485689571877,-0.1,-0.10018711662798616,-0.0878658737577068,0.001236684030891684,0.001084593773989331,0.01,0.009913291534419746,0.018215370014826746,0.0005031380907592214,0.00034322446462279336
10,0.17,lowz,0.16983789483560163,0.17928106112199604,0.0017944612254726289,0.001667006539006141,3.0,3.000163912615479,3.0614333398809777,0.02096099719017592,0.020212703326409863,-0.1,-0.10070383168943313,-0.04854127265215098,0.00516989949579325,0.0024919955557668396,0.02,0.019712726518369524,0.027457958476452778,0.0012002259993472368,0.0012248587452088437
11,0.17,DES,0.1706682566705961,0.1963084323907628,0.002050719696472819,0.001724052817676877,3.0,3.000550293886716,2.94675303728115,0.016082992171092377,0.016576693028071868,-0.1,-0.0996647060901935,-0.07650299046882897,0.003849401356658233,0.002954810508798649,0.02,0.02024748873412858,0.02919503318617533,0.0013337217546153135,0.0010139004627403871
12,0.17,PS1,0.16968049624882287,0.1818436039529472,0.0014102597526870098,0.0013745166586934861,3.0,2.9972631996889647,2.94268021578923,0.0114118936618117,0.011545794527593757,-0.1,-0.09975578998181792,-0.08975272326978434,0.0030448510390695465,0.0027395269263593373,0.02,0.019731952805867425,0.022882001846627184,0.0007120423584005176,0.0006504831679294381
13,0.17,SDSS,0.1700759418042766,0.18017492994108267,0.0012299364180052676,0.0011935526789694172,3.0,3.0013531903459163,2.9904891354962535,0.017303850482780502,0.017313178384180745,-0.1,-0.09992104030356255,-0.08069835419500199,0.0026254511933800745,0.00212037014115631,0.02,0.019821345247539954,0.023000622594035663,0.0007776010028411246,0.0006978629114842646
14,0.17,SNLS,0.16999473643451674,0.18784700803349627,0.0015776779997618514,0.0015175367831838603,3.0,3.000062309178036,2.9502688137170083,0.014682660535235498,0.014666535249943088,-0.1,-0.10026457164445081,-0.08793380317761454,0.0026934692880332383,0.0023622202174241633,0.02,0.01990409201892313,0.025105665706722336,0.0009528671787127806,0.0008194248194545854
15,0.17,lowz,0.16998043208806612,0.1793371793407295,0.0025024476737253603,0.0025995959232491235,3.0,2.9846620143736247,3.0453707351410064,0.033382739540737075,0.03257064937484721,-0.1,-0.09978224166953809,-0.04809704772389349,0.007077855224120844,0.003411668597602478,0.03,0.02942384029285186,0.03500386048302239,0.001944894307305785,0.0019703335610261096
16,0.17,DES,0.16996289714198773,0.19575273619340242,0.002592639284658613,0.002372346336708177,3.0,2.9937203550958866,2.9396090896693696,0.02742438988823644,0.027093684526762134,-0.1,-0.10024645750977478,-0.07694954438464321,0.005071603050038321,0.003892975663718055,0.03,0.030062229614903756,0.03676190409300792,0.0013703353789812761,0.0012096987381267801
17,0.17,PS1,0.1703369575246379,0.18254251813232777,0.0019102541717664636,0.0018959809242150483,3.0,3.0005956599472112,2.9458221650190124,0.02471296101624068,0.024883069314432255,-0.1,-0.10010396768784074,-0.09006598726488182,0.0037038291909925365,0.003332425681542101,0.03,0.02974235382812873,0.03193739845462378,0.0012437775369519611,0.001143007414588508
18,0.17,SDSS,0.16977273127632497,0.17994963128837377,0.0018433743088359879,0.0017454831580287892,3.0,3.0016525034089443,2.9907046343319545,0.020979316433931448,0.02090522150270116,-0.1,-0.10069191313943718,-0.08132092746846847,0.0034633155705765957,0.0027970472059188705,0.03,0.029780337872209257,0.03201792527683518,0.0011564590135966608,0.0011218569085201132
19,0.17,SNLS,0.16999739632551228,0.18760370378412233,0.002117331509755612,0.0019392293725987617,3.0,2.9927270479579313,2.9436195948432426,0.019571846796221655,0.019697215202230396,-0.1,-0.098883151412245,-0.08672227319415501,0.004156793001082016,0.0036455810023925065,0.03,0.02999469125254606,0.03358255897617718,0.0013372795623979334,0.001184847744597814
20,0.17,lowz,0.16993974546697013,0.17908817531716992,0.0033221041613518045,0.0032918040732363755,3.0,2.9987023348226916,3.058059444538438,0.050124263005576,0.04922010900344083,-0.1,-0.09756070283244891,-0.047026221315685124,0.011114685926466056,0.00535750220181526,0.04,0.03932025653249234,0.04349797571244209,0.0023464378611178327,0.002450747527177004
21,0.17,DES,0.16917264542497729,0.19463854164095695,0.0032814300230430303,0.003241241151000044,3.0,2.997817875039823,2.944386276432345,0.03267145258941909,0.031504439475918446,-0.1,-0.09898727042162134,-0.07598298892449716,0.007624466932861659,0.005852560626989197,0.04,0.039181016900965815,0.04442742155747842,0.0025512186905405068,0.0023349257717130314
22,0.17,PS1,0.17073992583373482,0.18287699232912935,0.0027126501204019333,0.002738003342592223,3.0,3.0023990708076393,2.9479329490542416,0.027152462962549827,0.026711954578923922,-0.1,-0.09954221287526846,-0.0895605627250325,0.005066032525051106,0.0045580333269716646,0.04,0.039784976421238676,0.04143533529983237,0.0018758295631159513,0.0018099033690500666
23,0.17,SDSS,0.16993491554338566,0.1800950734587979,0.00252340675832435,0.002527299809387376,3.0,2.998471611674205,2.987541753019987,0.030731671829502847,0.030853385636068587,-0.1,-0.10052626409683356,-0.08118714578366508,0.005729779094850883,0.004627491281584245,0.04,0.03960179257692619,0.04130934618111362,0.0015514812174888546,0.0015089872631117677
24,0.17,SNLS,0.17013598814921094,0.1878407681012364,0.0029843223373698193,0.0028332843012402933,3.0,2.9965350486970657,2.9471529364398736,0.02606385049533608,0.026614941696851274,-0.1,-0.09943620721317657,-0.08720731291634247,0.005635438501503973,0.004942379265919208,0.04,0.03954035318620926,0.04236267136260551,0.0018611694293409983,0.0017077524429573111
25,0.17,lowz,0.1701157819368958,0.17942280587652842,0.004673899391829687,0.004387018564497448,3.0,2.991001617914124,3.051387722428641,0.05390070628456452,0.05330556388911739,-0.1,-0.0992519822179347,-0.04784145200117803,0.012502270690118987,0.006026345970889909,0.05,0.049082724308245236,0.052630196980233,0.003102497141291613,0.0029040082245462727
26,0.17,DES,0.17011352557979817,0.19615757433662748,0.003992650772657244,0.0036909491761887296,3.0,2.9981756966736226,2.943531073965565,0.03950548665999824,0.03988596398634277,-0.1,-0.10123458787876581,-0.07770803581738432,0.008240390090863374,0.006325344931753093,0.05,0.049428554159377185,0.05387250925876749,0.0024451365199128815,0.0022159049080285975
27,0.17,PS1,0.16976963417117885,0.18208178724408214,0.0029019195285012816,0.0027547471620699704,3.0,3.0030593552616347,2.9478075175480876,0.028459260639415597,0.028510529757953925,-0.1,-0.10097818633595981,-0.09085254315722091,0.006423083879189751,0.005779005610168906,0.05,0.0493033411074259,0.05068139345148934,0.0020182707938460873,0.0020437742229511215
28,0.17,SDSS,0.16997520369125801,0.1801740648186556,0.0035265313808744573,0.003519053170073253,3.0,2.995772568385993,2.984801074488928,0.033021940677400836,0.03324995368459256,-0.1,-0.10090920000651021,-0.08149641295683722,0.006104329102205948,0.004929985821925399,0.05,0.04952601283627775,0.05091352649013388,0.0020524924065380315,0.0019980201940863205
29,0.17,SNLS,0.17046986035611034,0.18822682390420423,0.0041679489100005995,0.003838942782725609,3.0,2.998414198713038,2.9488865361464116,0.03861072600575314,0.038405321107541954,-0.1,-0.09972928845293662,-0.08746435034883486,0.005386598335411521,0.004724142038065081,0.05,0.04975746735522877,0.05204184140779324,0.0022742331643175774,0.002127577486671289
