,alpha,subset,alpha_sim,alpha_sep,alpha_sim_err,alpha_sep_err,beta,beta_sim,beta_sep,beta_sim_err,beta_sep_err,gamma,gamma_sim,gamma_sep,gamma_sim_err,gamma_sep_err,sig_int,sig_int_sim,sig_int_sep,sig_int_sim_err,sig_int_sep_err
0,0.095,lowz,0.09500000000062603,0.10437716681464913,0.0,1.3877787807814457e-17,3.3,3.300000000010123,3.3608412075658096,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.10000000000006448,-0.04820201161954183,0.0,1.3877787807814457e-17,0.0,1.2442525420340453e-12,0.01895707208852908,0.0,3.469446951953614e-18
1,0.095,DES,0.09499994258370306,0.12072633652253394,1.3877787807814457e-17,1.3877787807814457e-17,3.3,3.3000014973287017,3.2460235145395204,4.440892098500626e-16,0.0,-0.1,-0.09999988693505044,-0.07676026363236349,0.0,0.0,0.0,1.6697783697903556e-07,0.021070155412447805,2.6469779601696886e-23,3.469446951953614e-18
2,0.095,PS1,0.09499999999988953,0.10719288394815508,1.3877787807814457e-17,1.3877787807814457e-17,3.3,3.3000000000004723,3.2452833926635036,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.10000000000017285,-0.08997244499401305,1.3877787807814457e-17,1.3877787807814457e-17,0.0,1.1799351861142796e-13,0.01160535762376461,0.0,1.734723475976807e-18
3,0.095,SDSS,0.09500000000025485,0.10510696856857547,1.3877787807814457e-17,0.0,3.3,3.3000000000025524,3.2891273601461575,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.10000000000032734,-0.0807621237226051,1.3877787807814457e-17,0.0,0.0,3.602798283349278e-13,0.01166817606185228,5.048709793414476e-29,3.469446951953614e-18
4,0.095,SNLS,0.09499999999903937,0.11280516418326676,1.3877787807814457e-17,1.3877787807814457e-17,3.3,3.2999999999927034,3.2503378963844214,0.0,4.440892098500626e-16,-0.1,-0.09999999999889214,-0.08770176916484493,0.0,0.0,0.0,1.283751185924211e-12,0.015247445891633037,2.0194839173657902e-28,1.734723475976807e-18
5,0.095,lowz,0.09483236441466364,0.10430145418427948,0.0008750154557701673,0.0008613131358159667,3.3,3.299204736580244,3.3606423613462306,0.01136445926784341,0.011501627453961095,-0.1,-0.10098028495016752,-0.04867452868502977,0.0026814466908484645,0.001292511245629295,0.01,0.009862914971130106,0.021541126647437955,0.0005634461689535599,0.0005325850134606286
6,0.095,DES,0.09489176646975236,0.12066439784344739,0.000836419910367866,0.0007311914251885862,3.3,3.29993945839301,3.24586446493389,0.008166861604463964,0.008083962438581732,-0.1,-0.1001796149944268,-0.07689822335252487,0.0014934309278949764,0.00114636145544651,0.01,0.009910042337795551,0.023324221889674777,0.0005277652615185572,0.0003403795860366806
7,0.095,PS1,0.09493977960917183,0.10714293532600246,0.0007705890480521514,0.0007430358650637499,3.3,3.3008918106767324,3.2461291079015124,0.008537470019478618,0.008425236405873766,-0.1,-0.10008424396261241,-0.09004824134696858,0.0011907873578780605,0.001071380500481994,0.01,0.010016393415058418,0.015340711722027138,0.0004169379651463679,0.00030819483491176757
8,0.095,SDSS,0.0950118930099158,0.10510260732772386,0.0005626930618314345,0.0005425167177982596,3.3,3.2998559908054115,3.289000836571038,0.0077872489598225045,0.007817929883982349,-0.1,-0.0998391777847466,-0.08063224028624769,0.0011131826792107867,0.0008990299726540533,0.01,0.009988356999343154,0.015348760582149545,0.0004175043620180831,0.00028771964156612924
9,0.095,SNLS,0.09498192460193565,0.11280661954280408,0.0008187160196835556,0.0007482049251184614,3.3,3.3013768870754565,3.2516603083347353,0.007302561291371187,0.00728887953344575,-0.1,-0.10010969153311362,-0.08779797057983622,0.0012215139934892703,0.0010712893828824243,0.01,0.009829179821369034,0.018159112918345627,0.00043236152691675283,0.0002755670962237498
