,alpha,subset,alpha_sim,alpha_sep,alpha_sim_err,alpha_sep_err,beta,beta_sim,beta_sep,beta_sim_err,beta_sep_err,gamma,gamma_sim,gamma_sep,gamma_sim_err,gamma_sep_err,sig_int,sig_int_sim,sig_int_sep,sig_int_sim_err,sig_int_sep_err
0,0.125,lowz,0.12499999999980214,0.1343771668146814,1.3877787807814457e-17,0.0,3.5,3.500000000010918,3.5608412075659106,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.100000000001085,-0.048202011619457495,0.0,6.938893903907228e-18,0.0,1.1280351332937281e-12,0.01895707208856551,0.0,0.0
1,0.125,DES,0.12499994198967482,0.15072633652230383,2.7755575615628914e-17,0.0,3.5,3.5000015170243377,3.446023514537365,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.0999998851807779,-0.07676026363250094,0.0,1.3877787807814457e-17,0.0,1.6917448208057057e-07,0.021070155412313225,0.0,3.469446951953614e-18
2,0.125,PS1,0.12500000000062172,0.13719288394830287,0.0,2.7755575615628914e-17,3.5,3.4999999999984404,3.4452833926642485,0.0,4.440892098500626e-16,-0.1,-0.09999999999930342,-0.08997244499397426,0.0,0.0,0.0,5.79876689467741e-13,0.01160535762384339,1.0097419586828951e-28,0.0
3,0.125,SDSS,0.12500000000017886,0.13510696856844562,0.0,2.7755575615628914e-17,3.5,3.4999999999909606,3.4891273601458903,0.0,4.440892098500626e-16,-0.1,-0.09999999999980007,-0.08076212372265358,1.3877787807814457e-17,0.0,0.0,7.142371565225096e-13,0.011668176061758162,1.0097419586828951e-28,0.0
4,0.125,SNLS,0.12499999999955236,0.1428051641833442,0.0,0.0,3.5,3.5000000000003064,3.4503378963835125,4.440892098500626e-16,8.881784197001252e-16,-0.1,-0.10000000000006608,-0.08770176916468296,1.3877787807814457e-17,1.3877787807814457e-17,0.0,3.8376849536229616e-13,0.015247445891715596,5.048709793414476e-29,1.734723475976807e-18
5,0.125,lowz,0.12501615436209973,0.13437549430567283,0.0009625604649935363,0.0009005619266436753,3.5,3.501179819152284,3.561905361894576,0.012259577503292053,0.011895214205311741,-0.1,-0.09980989064981656,-0.04811037508864314,0.0027138686406530973,0.001308139277940398,0.01,0.009827304718900415,0.021332803227241612,0.0007417875473107964,0.000554832879929693
6,0.125,DES,0.1251369278482538,0.15075946413318678,0.0009669503577592687,0.0007943383447894024,3.5,3.4999490380347726,3.446188940518256,0.009385403477878047,0.009318378926218573,-0.1,-0.0995961811343046,-0.07645037935999847,0.001589044326648684,0.0012197545314429786,0.01,0.00989776474495062,0.023206660729976153,0.0005170306641391637,0.00041261437269722833
7,0.125,PS1,0.12498010433932452,0.13718050161954928,0.0007340568516579392,0.000736024839135393,3.5,3.500779818515801,3.4460294944598564,0.006974947591507077,0.006920059545623451,-0.1,-0.10006162063106984,-0.09002788658246082,0.0010963565666804306,0.0009864188089137292,0.01,0.009915780998505848,0.015274042829533945,0.00044520236498021517,0.0003018045770850695
8,0.125,SDSS,0.12508361724472994,0.1352164729751291,0.000590769996144345,0.0006071959271906313,3.5,3.4989994101352386,3.4880989219898155,0.0070017924129899345,0.006997648757926163,-0.1,-0.10025613181330278,-0.08096898121455817,0.0010233531360289232,0.0008264817259263964,0.01,0.00987116161200021,0.01530987860783956,0.00042668706726870127,0.00029735887703497487
9,0.125,SNLS,0.12482129883302907,0.14264987432659784,0.000763135679975801,0.0007758009069783446,3.5,3.4995744841626713,3.4498470817993354,0.008255413348079213,0.008073698960742278,-0.1,-0.10013148606725164,-0.08781708477191826,0.001480807017310463,0.0012986939520973765,0.01,0.009986911250967985,0.018248804064071783,0.0004731442414127557,0.00030127878082400754
10,0.125,lowz,0.12456961502944532,0.13398081750774016,0.0016450030651703777,0.0016321697192515517,3.5,3.498000205145187,3.559062243893093,0.023835205310170894,0.02307286788122514,-0.1,-0.10036296318728109,-0.0483769671773327,0.005110924369925262,0.002463568358830611,0.02,0.019917222052437945,0.027559837337590862,0.001188422985264686,0.0012191240427428772
11,0.125,DES,0.12485019289178446,0.15060925399272052,0.0016316652429544764,0.0014164502772777727,3.5,3.4995386655791334,3.4454921254788586,0.016244376779350245,0.01589889187736593,-0.1,-0.1001268623676133,-0.07685773164375874,0.0031621556271188827,0.0024272788507430244,0.02,0.01975832064656817,0.028918941786942612,0.0010045921025722334,0.0007866142396327195
12,0.125,PS1,0.12502561624071898,0.13727308560236418,0.001265690380568648,0.0012970642190172964,3.5,3.4979675408096353,3.443005976770996,0.014774931528172467,0.014501033429964356,-0.1,-0.10044768254736469,-0.09037523592779798,0.002548514903196257,0.0022929611694830847,0.02,0.019980558329306085,0.023137843900409124,0.0008222003718824097,0.0007206400627272553
13,0.125,SDSS,0.12499328412746681,0.13506398108723194,0.0009586546309902904,0.0009248644038241087,3.5,3.496869727476114,3.48603610704761,0.014807093185527254,0.0147694589800837,-0.1,-0.0996411227703345,-0.08047228685027961,0.0023779775384579396,0.0019205051617554965,0.02,0.019844721861617908,0.02300408789921373,0.0007801641462579079,0.000693872615201809
14,0.125,SNLS,0.1250365077017881,0.1429809887459093,0.0014887193851008153,0.0014773140054477121,3.5,3.5025722110774047,3.452521525344425,0.01482164519307856,0.014753974165272654,-0.1,-0.10078245198609719,-0.08838799339930571,0.0025594765577626275,0.0022447062224281644,0.02,0.019780239336724792,0.025054839495193545,0.0007783074185182736,0.0006387079358583697
15,0.125,lowz,0.12443543108892319,0.13385923495203092,0.00195392371985939,0.001709988081178951,3.5,3.504630122376869,3.5657739218058437,0.029195035670378,0.03018320089455492,-0.1,-0.10049734690107602,-0.04844174283050173,0.010066598136968667,0.004852302803561096,0.03,0.02959989881626885,0.035252302767805783,0.00186965267746422,0.0018763264428084529
16,0.125,DES,0.12485645814617032,0.15091417121085848,0.0027519750701513173,0.002172774348966102,3.5,3.498066695382335,3.4433935527668087,0.024900558607451467,0.024505827231579534,-0.1,-0.1012877425442371,-0.07774882634517578,0.005060115952904106,0.003884158076329488,0.03,0.029487086156859674,0.036423010305517776,0.0017964588415527952,0.0016360216617540223
17,0.125,PS1,0.12505707763189927,0.13720238653993713,0.0021739141258039544,0.0021860850402480258,3.5,3.5040206782684318,3.4495175679842442,0.01876131982259679,0.018356803533740775,-0.1,-0.09960981306482398,-0.08962138426844753,0.00377085802087337,0.003392733158719857,0.03,0.029806998871013474,0.03197654054177377,0.001230034905469389,0.0011392409664866992
18,0.125,SDSS,0.12438174197752883,0.13455168215960095,0.0018681743105237985,0.001834096247915012,3.5,3.50106309421209,3.490122712216532,0.021366215393573505,0.021379454521176046,-0.1,-0.10062305144267394,-0.08126531329964752,0.003986407692876381,0.0032195075131023756,0.03,0.029645742535892826,0.03189226992359483,0.0011133121413821562,0.0010281686912774618
19,0.125,SNLS,0.12469838521513545,0.14270839407153857,0.0023444826832765345,0.0023282295392083596,3.5,3.5049338675886195,3.4547004119021323,0.02377741546057017,0.023617735882374237,-0.1,-0.10115047899060886,-0.0887107595931835,0.004529362384094703,0.0039723309427105785,0.03,0.02975087867025772,0.033522346188745014,0.001893871880524176,0.0018153606878063226
20,0.125,lowz,0.1252030293139066,0.13450300851704886,0.0036360503258201873,0.003450301274915433,3.5,3.502908984387376,3.5632493810345234,0.03844667614926068,0.037136483909840985,-0.1,-0.09917685572794697,-0.047805239521907496,0.010828907229333247,0.005219751120956058,0.04,0.039496141193194355,0.04378479257418291,0.0026608038042921205,0.0027585880313018953
21,0.125,DES,0.12444754399784251,0.15039368758331942,0.003735033453218587,0.0034235788437038,3.5,3.4956434828860092,3.4412044247703095,0.03284370088147164,0.032178681121659156,-0.1,-0.1008540645659007,-0.07741593396082502,0.006652859168345465,0.005106751967107196,0.04,0.03945126406378507,0.044851282494515116,0.0025811141571821096,0.002227088195618616
22,0.125,PS1,0.12497682656222586,0.13722710782940375,0.0030126189810142047,0.003020470846946368,3.5,3.500629049688235,3.445654866983943,0.024829362082475867,0.024052077138219004,-0.1,-0.1004707444046232,-0.09039598524461148,0.004509691589545747,0.00405747978493479,0.04,0.03973129167023683,0.041413051727429755,0.0017935127435755715,0.001726450753892451
23,0.125,SDSS,0.12432716674110031,0.134578254130058,0.00245264848074336,0.002246278828397164,3.5,3.4991679286797326,3.48814025202945,0.026500692773382687,0.026584674221380274,-0.1,-0.10142593518021487,-0.08191373925718479,0.004390540091824095,0.003545893421164608,0.04,0.03971398569447853,0.04144640159930786,0.0016410193023069922,0.001551959319164392
24,0.125,SNLS,0.12468304723250856,0.1423506223265285,0.0031204075926545543,0.0029253173011432455,3.5,3.500867645665897,3.451589305070849,0.03544875819036906,0.03491088863481965,-0.1,-0.09922725178002591,-0.08702405530456189,0.006833906393364504,0.005993456810139768,0.04,0.039931792913384015,0.0427172978399494,0.0019959455101720173,0.001937924802132386
25,0.125,lowz,0.1252234035599657,0.13458238125799113,0.004441785708189906,0.0041656428058913795,3.5,3.5021313608647775,3.5628545532741436,0.05485251269993469,0.05401654372581574,-0.1,-0.09980602758902292,-0.048108513015542996,0.011515840544662046,0.00555086679745517,0.05,0.048947082695451366,0.05251858676534374,0.0032327832431812294,0.003287763497920762
26,0.125,DES,0.12535382663726977,0.15091179433576232,0.0040733960500032055,0.00373925594259478,3.5,3.5015081613252317,3.447883535159593,0.0435398599453021,0.04343675951051975,-0.1,-0.09934519867272189,-0.07625772457089579,0.008307409372675675,0.0063767890975632725,0.05,0.04970280264773352,0.05396271689315041,0.0023560720373058583,0.002272926186864282
27,0.125,PS1,0.12510659264808724,0.13745104710904307,0.0029721638169316698,0.0030226511366623987,3.5,3.5058947927242134,3.4504979997754095,0.025962055200200496,0.0254828335173884,-0.1,-0.10124310633506532,-0.09109089815765563,0.006831426074224301,0.006146401066981992,0.05,0.04945659054303773,0.05084149563858129,0.0019622930267074305,0.0019051221868552188
28,0.125,SDSS,0.12530459699026678,0.13529268280907533,0.0033484108071198775,0.0031644071914804024,3.5,3.4976386845175456,3.486893933582988,0.03683383239320734,0.036949605475231496,-0.1,-0.09882375463079639,-0.07981216298223093,0.005598641644447548,0.004521581891839256,0.05,0.04992959702831223,0.051249243222932526,0.0019575965252422137,0.0019237982615969592
29,0.125,SNLS,0.12470430054322806,0.14258389355434184,0.003985749427975836,0.003691516252084158,3.5,3.50162731039913,3.451757610146822,0.036017857776586906,0.03567942139416734,-0.1,-0.10041801820548683,-0.08806837852628423,0.0061484786274449005,0.005392324532749698,0.05,0.04986783738782339,0.05217871842458801,0.0025739188300619555,0.002473623244787665
30,0.125,lowz,0.12528637290833639,0.13455073799211675,0.004395697155319154,0.004346442140628778,3.5,3.5010841624967473,3.561193486578316,0.055268246763315605,0.05386304787430488,-0.1,-0.09879705957015192,-0.04762217013384753,0.016376627598361358,0.00789386393764844,0.06,0.058723102584143164,0.06171573534089458,0.004612043980324516,0.004610465968748746
31,0.125,DES,0.1239604426654565,0.15009848342215087,0.006657152908961516,0.005873996671130234,3.5,3.508883437482104,3.4540417623955784,0.051741668783350576,0.05260102113588779,-0.1,-0.10159998254122553,-0.07798850235569901,0.010678832647740189,0.008197099787036404,0.06,0.05946109518131788,0.06323638010258757,0.0028719119886305667,0.0028922451922585675
32,0.125,PS1,0.12632099962991863,0.1385716236531202,0.00351049228347178,0.003609799677612264,3.5,3.4976948498498643,3.4427191289987977,0.04107616362730773,0.040530722896833744,-0.1,-0.10047355551962008,-0.09039851447339277,0.007051473768867561,0.006344383357978996,0.06,0.059376621404896295,0.06051716683224639,0.002427206886890003,0.0024040948519986646
33,0.125,SDSS,0.12546964539799546,0.13563097340462416,0.0031839643966429395,0.003147668825263754,3.5,3.5115886387540063,3.500657521364795,0.03887000557214694,0.038762361079567376,-0.1,-0.1005378411707071,-0.08119649567433954,0.007967558498217427,0.006434769452010256,0.06,0.05940465171968122,0.06056010803027859,0.002556841753072778,0.0025303078972147204
34,0.125,SNLS,0.12367559461423658,0.14153290571919513,0.004718454367388078,0.0042422181913275075,3.5,3.4971196783017753,3.447312126668797,0.050402047877222876,0.05039869232263016,-0.1,-0.10029287526387597,-0.08795862595255292,0.007622847413722379,0.006685372042582924,0.06,0.0595373198540599,0.0614840833677746,0.0027878606518185766,0.00271503443684484
35,0.125,lowz,0.12427434048757804,0.13340342935418412,0.0058571825248723165,0.005587085524929072,3.5,3.4992178601915422,3.5584494811719036,0.0705105661446611,0.07217634138995897,-0.1,-0.09735444667856025,-0.046926801700262734,0.01897746522562457,0.009147519992989742,0.07,0.0683598099147416,0.07090780335608957,0.0048138184499246705,0.004676518859210734
36,0.125,DES,0.12611745982651834,0.15167456838742732,0.005743202307055576,0.00506427316850074,3.5,3.512140234553781,3.458517411534124,0.057191665964699746,0.05768634117455781,-0.1,-0.0993418593318654,-0.07625516124331148,0.01175313968299257,0.009021740700458305,0.07,0.07019450340125892,0.07329577168392581,0.0031339413182202487,0.003013365368752016
37,0.125,PS1,0.12470448525571752,0.13694228923060736,0.006603210429978111,0.00632391893447743,3.5,3.4964831604348956,3.4415649706440545,0.05178328294415773,0.05185962978719275,-0.1,-0.10036841182829807,-0.09030391412359869,0.009262217538225221,0.008333443579647075,0.07,0.0690143984873699,0.0700009230616148,0.0032570473320678774,0.0032094088190249203
38,0.125,SDSS,0.1249693340875744,0.13509803457461164,0.004451675608003813,0.004395944394358068,3.5,3.5135249442701713,3.502628926156213,0.05297549490746293,0.052784959451173494,-0.1,-0.10021501915581263,-0.08093577775931607,0.008051318705903745,0.006502415974627592,0.07,0.06943126343130727,0.07041834491983498,0.0031634162124729273,0.0030950343051274368
39,0.125,SNLS,0.12474768912701872,0.14265193237155896,0.005602447072139871,0.005295453298955408,3.5,3.4987290535276974,3.44879059892979,0.05941647463948872,0.058205782398482696,-0.1,-0.10055646249669033,-0.0881897966189266,0.011183407348856814,0.009808046097920277,0.07,0.06968277093182378,0.07137045243525414,0.0037374522269744644,0.0037286016013171434
40,0.125,lowz,0.12622559329487593,0.13560270972668065,0.007002743597092818,0.006803013063187812,3.5,3.495824840882912,3.5566657215608166,0.08548896155633899,0.08573271667072277,-0.1,-0.09999946271256736,-0.04820175263635502,0.019256006869045893,0.009281782668142126,0.08,0.07800550149463052,0.08035863957798213,0.004994549120434883,0.004998478607955534
41,0.125,DES,0.12524454570002377,0.15155984813831166,0.009369971834354588,0.007901447489616327,3.5,3.4899720113728283,3.4347584180670765,0.06319457747809054,0.06440118965597615,-0.1,-0.10228900921885564,-0.0785174014260364,0.013984568824824167,0.010734591322979466,0.08,0.07940137233742064,0.08233449852345164,0.0036080873238320444,0.0034377516181333936
