,alpha,subset,alpha_sim,alpha_sep,alpha_sim_err,alpha_sep_err,beta,beta_sim,beta_sep,beta_sim_err,beta_sep_err,gamma,gamma_sim,gamma_sep,gamma_sim_err,gamma_sep_err,sig_int,sig_int_sim,sig_int_sep,sig_int_sim_err,sig_int_sep_err
0,0.06,lowz,0.05999999999908145,0.06937716681463224,6.938893903907228e-18,1.3877787807814457e-17,2.9,2.900000000025265,2.960841207566419,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.09999999999990151,-0.048202011619533774,1.3877787807814457e-17,6.938893903907228e-18,0.0,2.4259747704019024e-12,0.018957072088536128,4.0389678347315804e-28,0.0
1,0.06,DES,0.059999942025963066,0.08572633652223083,6.938893903907228e-18,0.0,2.9,2.900001503334552,2.846023514538943,0.0,4.440892098500626e-16,-0.1,-0.09999988646517624,-0.07676026363260374,0.0,0.0,0.0,1.678108838079304e-07,0.021070155412224314,0.0,0.0
2,0.06,PS1,0.05999999999944449,0.07219288394821512,6.938893903907228e-18,1.3877787807814457e-17,2.9,2.8999999999978145,2.845283392663817,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.10000000000077346,-0.089972444994155,1.3877787807814457e-17,1.3877787807814457e-17,0.0,5.82892157950258e-13,0.011605357623782475,1.0097419586828951e-28,0.0
3,0.06,SDSS,0.0599999999995965,0.07010696856850682,6.938893903907228e-18,0.0,2.9,2.9000000000258983,2.889127360146104,0.0,8.881784197001252e-16,-0.1,-0.10000000000096854,-0.0807621237227476,0.0,0.0,0.0,2.043225528018522e-12,0.011668176061770596,0.0,0.0
4,0.06,SNLS,0.05999999999985949,0.07780516418329814,6.938893903907228e-18,0.0,2.9,2.8999999999912474,2.8503378963841066,4.440892098500626e-16,0.0,-0.1,-0.09999999999895985,-0.0877017691647128,1.3877787807814457e-17,1.3877787807814457e-17,0.0,9.042189290440438e-13,0.015247445891667297,0.0,1.734723475976807e-18
5,0.06,lowz,0.060066163901355635,0.06941524030462645,0.0007625684077571748,0.0007852499324260285,2.9,2.898921869370467,2.9595808199026425,0.010751991988015148,0.010553152686591858,-0.1,-0.09970043817872148,-0.048057616795483434,0.0027551362438198034,0.0013280310923413582,0.01,0.009770249643402226,0.021284660648842487,0.000620621020587308,0.0005474419578536641
6,0.06,DES,0.05983493473047201,0.08562219328819268,0.0008649012005269494,0.0007393480406881822,2.9,2.9002017023655275,2.84609601488121,0.007423221864043292,0.007268793495570367,-0.1,-0.10023646923514345,-0.07694186516981638,0.0016510894960062815,0.0012673805771293719,0.01,0.009929336799297337,0.023341613878725652,0.00045341338244136005,0.0003767743364232782
7,0.06,PS1,0.060167718938185816,0.07236469964786356,0.0007290175544897638,0.0006925957106586972,2.9,2.900729072038065,2.8459940801344867,0.00584343430944311,0.005803491648959425,-0.1,-0.10003359961005462,-0.09000267538472344,0.001411005029490458,0.001269515723996414,0.01,0.009932631540836104,0.015282835907482098,0.00045084585758426094,0.00031148083827487095
8,0.06,SDSS,0.059948372399882904,0.07007275285400671,0.0005608047377637636,0.0005616393142933626,2.9,2.898457117021371,2.887565746208957,0.0057891122412920635,0.005772789136593064,-0.1,-0.10017227604331577,-0.08090125751377697,0.0012284123925340152,0.0009920919363003051,0.01,0.009863114451373604,0.015298404592817543,0.0004695217889650502,0.00031091872640689983
9,0.06,SNLS,0.05989753449264695,0.07765808747591543,0.0007050707225990107,0.0006651095793845892,2.9,2.898345781854021,2.8488081076467093,0.008324627495104878,0.008277612643234218,-0.1,-0.09974944797052814,-0.08748203060239135,0.001431377494955773,0.0012553433865714646,0.01,0.009887554369558295,0.01814549140595275,0.0005169047963977906,0.00037519582113774156
10,0.06,lowz,0.059887377763944885,0.06941419472916528,0.0014006319141438048,0.001347067456939238,2.9,2.9016074608262286,2.9634196328663323,0.01868473134848703,0.018126531011554904,-0.1,-0.10159589941440345,-0.048971267240484465,0.005465549158800093,0.0026345046407978507,0.02,0.02010350597477481,0.027865753477760945,0.0013097370933791643,0.0011713935896357842
11,0.06,DES,0.05994659990378687,0.0856733077028022,0.0018182493666859933,0.0016867042823810047,2.9,2.9016693543972094,2.847690708628964,0.01625300595749252,0.016309682349094357,-0.1,-0.10000110438766181,-0.07676119848861072,0.0032811255539159138,0.0025186005377794787,0.02,0.019780068243236457,0.02891260723599108,0.001020773922098616,0.0008913098742015037
12,0.06,PS1,0.06000629776600185,0.072182249889085,0.0013049546522685656,0.0013121156782691893,2.9,2.8971684570011123,2.842527832674278,0.014656139443067023,0.01467451039441194,-0.1,-0.09986113354949712,-0.08984750345324494,0.0028247477814703904,0.0025414946439151877,0.02,0.01970019435186602,0.022861671213145782,0.0008098613207499273,0.000717991737830429
13,0.06,SDSS,0.059844521947511636,0.0698685840408076,0.001163129330219772,0.001172896462042018,2.9,2.9018230281861253,2.8910395755316585,0.01561779914942475,0.015548128515335337,-0.1,-0.09917970977457957,-0.08009963991585632,0.002241908496760367,0.0018106129139782291,0.02,0.019762600339856665,0.02290654154942811,0.0007836723425967007,0.0006746862009797365
14,0.06,SNLS,0.060050853397034774,0.07789817645988151,0.001445276718067997,0.001394773675484833,2.9,2.902806783885868,2.8530270908647335,0.015331195059499864,0.014968999345853244,-0.1,-0.10023677894308233,-0.0879094284867174,0.0029636000977880986,0.002599129716890003,0.02,0.019777383991753127,0.025002097729127315,0.0009358311732800813,0.0008407466915964194
