,alpha,subset,alpha_sim,alpha_sep,alpha_sim_err,alpha_sep_err,beta,beta_sim,beta_sep,beta_sim_err,beta_sep_err,gamma,gamma_sim,gamma_sep,gamma_sim_err,gamma_sep_err,sig_int,sig_int_sim,sig_int_sep,sig_int_sim_err,sig_int_sep_err
0,0.095,lowz,0.09500000000091102,0.10437716681462715,0.0,1.3877787807814457e-17,3.2,3.199999999989036,3.2608412075664877,4.440892098500626e-16,0.0,-0.1,-0.09999999999840313,-0.04820201161949373,1.3877787807814457e-17,6.938893903907228e-18,0.0,1.414267181833442e-12,0.01895707208854752,0.0,0.0
1,0.095,DES,0.09499994181331123,0.12072633652216258,0.0,0.0,3.2,3.200001515239064,3.146023514540396,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.09999988538835022,-0.07676026363270184,1.3877787807814457e-17,0.0,0.0,1.6907244952177508e-07,0.021070155412141585,2.6469779601696886e-23,3.469446951953614e-18
2,0.095,PS1,0.09499999999968954,0.10719288394813255,0.0,1.3877787807814457e-17,3.2,3.1999999999991435,3.1452833926628485,4.440892098500626e-16,8.881784197001252e-16,-0.1,-0.10000000000041785,-0.08997244499415542,1.3877787807814457e-17,1.3877787807814457e-17,0.0,3.1065113109946014e-13,0.01160535762376196,5.048709793414476e-29,1.734723475976807e-18
3,0.095,SDSS,0.0950000000001814,0.10510696856858366,1.3877787807814457e-17,0.0,3.2,3.1999999999860735,3.189127360144161,4.440892098500626e-16,4.440892098500626e-16,-0.1,-0.0999999999994276,-0.08076212372259473,0.0,1.3877787807814457e-17,0.0,1.0974519316839292e-12,0.011668176061872641,0.0,0.0
4,0.095,SNLS,0.09499999999974997,0.11280516418316935,1.3877787807814457e-17,1.3877787807814457e-17,3.2,3.200000000001984,3.1503378963835456,4.440892098500626e-16,0.0,-0.1,-0.10000000000015394,-0.08770176916470787,2.7755575615628914e-17,0.0,0.0,2.6202868215822305e-13,0.01524744589157749,0.0,1.734723475976807e-18
5,0.095,lowz,0.09509921400990998,0.10437361685355086,0.0008653273171335387,0.0008192465669398745,3.2,3.199811220176583,3.259985671550881,0.009808110409090276,0.00987007452966759,-0.1,-0.09890410426829092,-0.04767376783164341,0.003011866268502998,0.0014517801288555705,0.01,0.009892542824459399,0.021207567056158574,0.0006684173612604294,0.0006413816820313073
6,0.095,DES,0.09520179400412607,0.12093244092587586,0.0008970636022555314,0.0007656998654236743,3.2,3.1997874949829463,3.1458005723429823,0.012136809462549768,0.01203892215246807,-0.1,-0.10001641392667537,-0.07677295100991055,0.001688575776512277,0.001296155140709542,0.01,0.009993595117502852,0.023326071218870516,0.00036352466087330107,0.000351137109815288
7,0.095,PS1,0.09496531696536444,0.10716626110250731,0.0007610495811921385,0.0007439274348963085,3.2,3.198394145695289,3.1436413675727715,0.006311066356181973,0.0062792009522516165,-0.1,-0.10006610568032855,-0.09003192189085618,0.0011788300363211937,0.0010606222059090932,0.01,0.01002592035634714,0.015344964479457754,0.00037668998116551443,0.0002724117218129058
8,0.095,SDSS,0.09498857805098261,0.1050744712036175,0.0006056963465402257,0.0005979666245919367,3.2,3.1979168784455334,3.1870669106142615,0.006788714232477805,0.00678561097481865,-0.1,-0.09979147638854809,-0.08059371562562488,0.001335947459379132,0.001078939539911281,0.01,0.009911380050796474,0.015296351399540402,0.0004940522417559414,0.00032342678772789813
9,0.095,SNLS,0.09475789720007294,0.1125745304453092,0.0008782708302595456,0.0007422623952598307,3.2,3.1993455907696102,3.149651497684299,0.008578188721354317,0.008486848580906262,-0.1,-0.10006441424495222,-0.08775826159703662,0.0015433358130226376,0.0013535328122019161,0.01,0.009960888693185434,0.018225389845709206,0.0004686373843565342,0.00033715543726264846
